Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Велосипед (мс),Продолжительность: Ходьба (мс),Продолжительность: Бег (мс)
14:30:00.000+01:00,14:45:00.000+01:00,5,36.057069852880986,201.0627689880147,,,,,,0.7826187857227371,1.4369009204937806,0.3776279239498883,289,,,,,366020,
14:45:00.000+01:00,15:00:00.000+01:00,4,25.158114725826692,149.87212421912463,,,,,,0.5003761163728386,1.0452397917387588,0.2905654857345063,292,,,,,162122,
15:00:00.000+01:00,15:15:00.000+01:00,7,26.405413222220265,315.63265467203524,,,,,,0.5310013647006733,1.49475759822905,0.3411238721798063,477,,,,,185457,
15:15:00.000+01:00,15:30:00.000+01:00,9,28.096967561084078,386.6912140234587,,,,,,0.6770201425395497,1.110342561918464,0.3411238631275441,581,,,,,217102,
15:30:00.000+01:00,15:45:00.000+01:00,6,16.49218712747097,192.39387111714183,,,,,,0.5782610089575847,0.9265694170189924,0.3411238690817058,329,,,,,,
15:45:00.000+01:00,16:00:00.000+01:00,4,16.49218712747097,170.51435582005632,,,,,,0.6588302233830287,1.5502434155605482,0.30701149646352416,244,,,,,,
16:00:00.000+01:00,16:15:00.000+01:00,2,16.49218712747097,118.29312659868255,,,,,,0.3439366764597683,0.3673924480934332,0.3411238919456886,187,,,,,,
16:15:00.000+01:00,16:30:00.000+01:00,13,37.19626299191428,496.07294680962804,,,,,,0.7461675325355975,1.4089727626243083,0.3411238746856229,714,,,,,387332,
16:30:00.000+01:00,16:45:00.000+01:00,10,38.81741940376751,374.38057029529995,,,,,,0.6525366051707725,1.4821928011590666,0.28043066793168936,537,,,,,417660,
16:45:00.000+01:00,17:00:00.000+01:00,6,44.99264525441793,218.08264321769724,,,,,,0.5637003645122737,1.2622372231988712,0.3297530887941556,319,,,,,533186,
17:00:00.000+01:00,17:15:00.000+01:00,5,35.25621191339761,208.67740893857464,,,,,,0.48354767745937527,1.1470948449070646,0.2501575156369456,327,,,,,351037,
17:15:00.000+01:00,17:30:00.000+01:00,10,46.10508168034851,351.9079521148577,,,,,,0.6060967779594287,1.1104836668286198,0.2501575156369456,535,,,,,553998,
17:30:00.000+01:00,17:45:00.000+01:00,12,61.35021033420983,372.9445073528708,,,,,,0.5847039419445599,1.2269308929225378,0.25015749642677004,555,,,,,839203,
17:45:00.000+01:00,18:00:00.000+01:00,7,64.13479744952264,367.8830008946435,,,,,,0.9970104435447306,1.499474328866025,0.3411238733157764,532,,,,,891297,
18:00:00.000+01:00,18:15:00.000+01:00,6,44.347649829724716,339.45234120141674,,,,,,0.6703839452025342,1.0923294284364937,0.3411238655533137,537,,,,,521120,
18:15:00.000+01:00,18:30:00.000+01:00,7,36.55745132629803,281.613105844859,,,,,,0.7707345609871649,1.3048193274885191,0.26556940389790457,432,,,,,375380,
18:30:00.000+01:00,18:45:00.000+01:00,6,34.17731403004302,344.5552789794436,1.0,1,,,,1.018753809449166,1.4151507253921511,0.3411238746856229,479,,,,,330853,
18:45:00.000+01:00,19:00:00.000+01:00,6,35.73232249832341,70.97308295965117,4.0,4,,,,0.6492537700768495,0.9571885463684795,0.3411238919456886,128,,,,274280,66280,
19:00:00.000+01:00,19:15:00.000+01:00,15,68.0,,15.0,15,,,,,,,,,,,900000,,
19:15:00.000+01:00,19:30:00.000+01:00,15,68.0,,15.0,15,,,,,,,,,,,900000,,
19:30:00.000+01:00,19:45:00.000+01:00,12,67.21265822222222,53.287349470256814,11.0,11,,,,0.732805446152714,1.1280734622813657,0.33753743002406233,91,,,,691586,208414,
19:45:00.000+01:00,20:00:00.000+01:00,3,27.047682709208807,202.63093924065493,,,,,,0.45711506215613795,1.5159550221788083,0.2615283118022613,324,,,,,197472,
20:00:00.000+01:00,20:15:00.000+01:00,8,49.979661496160524,356.10519126105515,,,,,,0.5694908779418434,1.085226980909749,0.3183822926288399,530,,,,,626483,
20:15:00.000+01:00,20:30:00.000+01:00,10,32.89443902010891,342.00556023266176,,,,,,0.5229940435317688,1.229379540588812,0.2956407002982085,519,,,,,306853,
20:30:00.000+01:00,20:45:00.000+01:00,5,16.49218712747097,183.2806028926988,,,,,,0.3380433761704941,0.5208844121194368,0.28426990413289277,283,,,,,,
20:45:00.000+01:00,21:00:00.000+01:00,5,18.14142985899209,296.90814942038094,1.0,1,,,,0.6393538365223496,1.276212599456004,0.2615283118022613,445,,,,,30854,
21:00:00.000+01:00,21:15:00.000+01:00,1,16.49218712747097,74.36500692116475,,,,,,0.3039266800459963,0.34112387996931626,0.2501575156369456,158,,,,,,
21:15:00.000+01:00,21:30:00.000+01:00,3,16.49218712747097,146.98303320284936,,,,,,0.6397357832880683,1.5421144503705158,0.36189342039058303,238,,,,,,
21:30:00.000+01:00,21:45:00.000+01:00,8,28.93281377865911,364.53510883900327,,,,,,0.8366892545693552,1.4324461149624301,0.3411238793254253,539,,,,,232739,
21:45:00.000+01:00,22:00:00.000+01:00,12,30.49236196854709,453.6877606666319,,,,,,0.5670508019601616,0.986667842256316,0.27005640993333346,664,,,,,261915,
22:00:00.000+01:00,22:15:00.000+01:00,7,49.90724516335988,420.474202401195,3.0,2,,,,0.5664681760369117,1.9800615990948445,0.30701149646352416,566,,,,,511697,46385
22:15:00.000+01:00,22:30:00.000+01:00,3,32.75023506053314,146.31133241129305,,,,,,0.5368891275258826,0.7326543940620474,0.3411238541379278,207,,,,,270467,13776
22:30:00.000+01:00,22:45:00.000+01:00,1,18.5595936591052,34.917598555213715,,,,,,0.6645808921894492,0.6645808921894492,0.6645808921894492,49,,,,,38677,
22:45:00.000+01:00,23:00:00.000+01:00,2,18.598293898888176,75.92217143024239,,,,,,0.819624829592605,1.3208673665563702,0.3183822926288399,104,,,,,39401,
23:00:00.000+01:00,23:15:00.000+01:00,,16.49218712747097,,,,,,,,,,,,,,,,
23:15:00.000+01:00,23:30:00.000+01:00,,16.49218712747097,,,,,,,,,,,,,,,,
23:30:00.000+01:00,23:45:00.000+01:00,,16.49218712747097,,,,,,,,,,,,,,,,
23:45:00.000+01:00,00:00:00.000+01:00,,16.49218712747097,,,,,,,,,,,,,,,,
