Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Прочее (мс)
00:00:00.000+02:00,00:15:00.000+02:00,,16.49218712747097,1.4857635893011216,,,89.6923076923077,106.0,75.0,,,,2,,,,,
00:15:00.000+02:00,00:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,85.6,93.0,76.0,,,,2,,,,,
00:30:00.000+02:00,00:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
00:45:00.000+02:00,01:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
01:00:00.000+02:00,01:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
01:15:00.000+02:00,01:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
01:30:00.000+02:00,01:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
01:45:00.000+02:00,02:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
02:00:00.000+02:00,02:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
02:15:00.000+02:00,02:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
02:30:00.000+02:00,02:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
02:45:00.000+02:00,03:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
03:00:00.000+02:00,03:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
03:15:00.000+02:00,03:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
03:30:00.000+02:00,03:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
03:45:00.000+02:00,04:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
04:00:00.000+02:00,04:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
04:15:00.000+02:00,04:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
04:30:00.000+02:00,04:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
04:45:00.000+02:00,05:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
05:00:00.000+02:00,05:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
05:15:00.000+02:00,05:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
05:30:00.000+02:00,05:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
05:45:00.000+02:00,06:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
06:00:00.000+02:00,06:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
06:15:00.000+02:00,06:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
06:30:00.000+02:00,06:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
06:45:00.000+02:00,07:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
07:00:00.000+02:00,07:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
07:15:00.000+02:00,07:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
07:30:00.000+02:00,07:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
07:45:00.000+02:00,08:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
08:00:00.000+02:00,08:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
08:15:00.000+02:00,08:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
08:30:00.000+02:00,08:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
08:45:00.000+02:00,09:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
09:00:00.000+02:00,09:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
09:15:00.000+02:00,09:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
09:30:00.000+02:00,09:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,0.0017687661777394306,0.0017687661777394306,0.0017687661777394306,2,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
10:00:00.000+02:00,10:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
11:00:00.000+02:00,11:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
11:30:00.000+02:00,11:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
12:00:00.000+02:00,12:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
12:15:00.000+02:00,12:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
15:00:00.000+02:00,15:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
15:15:00.000+02:00,15:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
15:30:00.000+02:00,15:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
15:45:00.000+02:00,16:00:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
16:00:00.000+02:00,16:15:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
16:15:00.000+02:00,16:30:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,16.49218712747097,1.5918895599654874,,,,,,,,,2,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,11,57.524195976457605,1.5918895599654874,5.0,5,,,,1.120391249903625,1.6331301614948535,0.38792517373080604,2,,,,767626,
