Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Бег (мс),Продолжительность: Прочее (мс)
05:15:00.000+02:00,05:30:00.000+02:00,,16.49218712747097,,,,53.8,55.0,49.0,,,,1,,,,,,
05:30:00.000+02:00,05:45:00.000+02:00,,16.49218712747097,,,,54.0,55.0,49.0,,,,1,,,,,,
05:45:00.000+02:00,06:00:00.000+02:00,,16.49218712747097,,,,52.083333333333336,58.0,48.0,,,,1,,,,,,
06:00:00.000+02:00,06:15:00.000+02:00,,16.49218712747097,,,,56.458333333333336,72.0,50.0,,,,1,,,,,,
06:15:00.000+02:00,06:30:00.000+02:00,,16.49218712747097,,,,56.46153846153846,70.0,53.0,,,,1,,,,,,
06:30:00.000+02:00,06:45:00.000+02:00,,16.49218712747097,,,,63.92857142857143,79.0,56.0,,,,1,,,,,,
06:45:00.000+02:00,07:00:00.000+02:00,,16.49218712747097,,,,54.88461538461539,66.0,52.0,,,,1,,,,,,
07:00:00.000+02:00,07:15:00.000+02:00,,16.49218712747097,,,,54.875,58.0,53.0,,,,1,,,,,,
07:15:00.000+02:00,07:30:00.000+02:00,,16.49218712747097,,,,53.18181818181818,54.0,52.0,,,,1,,,,,,
07:30:00.000+02:00,07:45:00.000+02:00,,16.49218712747097,,,,59.63636363636363,72.0,53.0,,,,1,,,,,,
07:45:00.000+02:00,08:00:00.000+02:00,,16.49218712747097,,,,54.666666666666664,56.0,54.0,,,,1,,,,,,
08:00:00.000+02:00,08:15:00.000+02:00,,16.49218712747097,,,,53.69230769230769,58.0,52.0,,,,1,,,,,,
08:15:00.000+02:00,08:30:00.000+02:00,6,16.49218712747097,,,,65.10714285714286,84.0,55.0,,,,0,,,,,,360000
08:30:00.000+02:00,08:45:00.000+02:00,9,16.49218712747097,4.534050179211469,,,73.10714285714286,88.0,57.0,,,,7,,,,,,540000
08:45:00.000+02:00,09:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,73.5,74.0,73.0,,,,20,,,,,,
09:00:00.000+02:00,09:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
09:15:00.000+02:00,09:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
09:30:00.000+02:00,09:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
10:00:00.000+02:00,10:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
11:00:00.000+02:00,11:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
11:30:00.000+02:00,11:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
12:00:00.000+02:00,12:15:00.000+02:00,,22.20060674979985,13.602150537634408,,,,,,,,,20,,,,106793,,
12:15:00.000+02:00,12:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,0.015113500597371566,0.015113500597371566,0.015113500597371566,20,,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
15:00:00.000+02:00,15:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
15:15:00.000+02:00,15:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
15:30:00.000+02:00,15:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
15:45:00.000+02:00,16:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,,,,,,,20,,,,,,
16:00:00.000+02:00,16:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,75.66666666666667,80.0,72.0,,,,20,,,,,,
16:15:00.000+02:00,16:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,78.57142857142857,90.0,71.0,,,,20,,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,92.35714285714286,109.0,77.0,,,,20,,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,,16.49218712747097,13.602150537634408,,,80.0,91.0,75.0,,,,20,,,,,,
17:00:00.000+02:00,17:15:00.000+02:00,,16.49218712747097,13.602150537634408,,,82.0909090909091,90.0,75.0,,,,20,,,,,,
17:15:00.000+02:00,17:30:00.000+02:00,,16.49218712747097,13.602150537634408,,,82.96428571428571,95.0,74.0,,,,20,,,,,,
17:30:00.000+02:00,17:45:00.000+02:00,,16.49218712747097,13.602150537634408,,,82.3076923076923,94.0,71.0,,,,20,,,,,,
17:45:00.000+02:00,18:00:00.000+02:00,1,19.69937465230624,38.05506960782911,,,88.75,95.0,83.0,,,,56,,,,60000,,
18:00:00.000+02:00,18:15:00.000+02:00,7,38.94249980131785,189.55327399315505,,,87.1,110.0,63.0,0.4377756523646549,0.4377756523646549,0.4377756523646549,279,,,,420000,,
18:15:00.000+02:00,18:30:00.000+02:00,,16.492187127470967,12.1875,,,79.29166666666667,92.0,72.0,0.013541666666666667,0.013541666666666667,0.013541666666666667,18,,,,,,
18:30:00.000+02:00,18:45:00.000+02:00,,16.492187127470967,8.125,,,87.61538461538461,111.0,73.0,,,,12,,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,,16.492187127470967,10.588235294117647,,,78.5909090909091,90.0,70.0,,,,37,,,,,,
19:00:00.000+02:00,19:15:00.000+02:00,,16.492187127470967,79.41176470588235,,,81.94444444444444,88.0,77.0,0.08823529411764706,0.08823529411764706,0.08823529411764706,117,,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,11,51.77124990065892,324.5,,,91.3076923076923,108.0,78.0,0.4772727272727273,0.4772727272727273,0.4772727272727273,464,,,,660000,,
19:30:00.000+02:00,19:45:00.000+02:00,12,51.73383271286918,513.3817880006234,1.0,1,73.82142857142857,88.0,61.0,0.5285596235729306,1.3258422633221425,0.07916666666666666,675,,,,659300,,
19:45:00.000+02:00,20:00:00.000+02:00,15,150.6,2646.4034944928385,30.0,15,96.04166666666667,114.0,74.0,2.969980351947766,3.138977843667483,2.844529620525867,2354,,,,,893257,
20:00:00.000+02:00,20:15:00.000+02:00,15,150.6,2525.7548881922007,30.0,15,95.5,103.0,80.0,2.7966741343727617,2.9894479066266073,2.4261895267010614,2316,,,,,900000,
20:15:00.000+02:00,20:30:00.000+02:00,15,150.6,2722.2519609715496,30.0,15,95.58333333333333,106.0,74.0,3.031600194784121,3.4188508520333323,2.883277648810189,2403,,,,,900000,
20:30:00.000+02:00,20:45:00.000+02:00,12,93.0993472286871,1632.894421033623,13.0,7,83.7,100.0,77.0,2.182704282058395,3.263922524238477,0.8723221488634694,1492,,,,488508,328591,
20:45:00.000+02:00,21:00:00.000+02:00,5,32.52812475164731,121.0,,,91.33333333333333,104.0,76.0,0.3608578129810866,0.4033333333333333,0.3183822926288399,181,,,,300000,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.49218712747097,,,,85.07142857142857,92.0,76.0,,,,11,,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,,16.49218712747097,,,,85.5,89.0,82.0,,,,11,,,,,,
21:30:00.000+02:00,21:45:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
21:45:00.000+02:00,22:00:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
22:00:00.000+02:00,22:15:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
22:15:00.000+02:00,22:30:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,11,39.001565495011405,459.9441290417562,1.0,1,,,,0.7654894804026042,1.3945368874615258,0.3679578810206831,11,,,,421105,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.49218712747097,,,,,,,,,,11,,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.49218712747097,,,,,,,,,,10,,,,,,
