Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Прочее (мс)
03:15:00.000+02:00,03:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,,,,,,,1,,,,,
03:30:00.000+02:00,03:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,,,,,,,1,,,,,
03:45:00.000+02:00,04:00:00.000+02:00,,16.492187127470974,0.8838383838383839,,,52.73076923076923,75.0,47.0,,,,1,,,,,
04:00:00.000+02:00,04:15:00.000+02:00,,16.492187127470974,0.8838383838383839,,,54.857142857142854,69.0,48.0,,,,1,,,,,
04:15:00.000+02:00,04:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,57.5,70.0,49.0,,,,1,,,,,
04:30:00.000+02:00,04:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,59.07142857142857,71.0,55.0,,,,1,,,,,
04:45:00.000+02:00,05:00:00.000+02:00,,16.492187127470974,0.8838383838383839,,,50.416666666666664,59.0,47.0,9.820426487093155E-4,9.820426487093155E-4,9.820426487093155E-4,1,,,,,
05:00:00.000+02:00,05:15:00.000+02:00,,16.492187127470974,0.8838383838383839,,,68.42857142857143,75.0,51.0,,,,1,,,,,
05:15:00.000+02:00,05:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,62.166666666666664,75.0,49.0,,,,1,,,,,
05:30:00.000+02:00,05:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,61.5,76.0,50.0,,,,1,,,,,
05:45:00.000+02:00,06:00:00.000+02:00,,16.492187127470974,0.8838383838383839,,,56.25,71.0,50.0,,,,1,,,,,
06:00:00.000+02:00,06:15:00.000+02:00,,16.492187127470974,0.8838383838383839,,,58.392857142857146,73.0,51.0,,,,1,,,,,
06:15:00.000+02:00,06:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,60.857142857142854,84.0,49.0,,,,1,,,,,
06:30:00.000+02:00,06:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,56.714285714285715,71.0,48.0,,,,1,,,,,
06:45:00.000+02:00,07:00:00.000+02:00,,16.492187127470974,0.8838383838383839,,,53.82142857142857,68.0,49.0,,,,1,,,,,
07:00:00.000+02:00,07:15:00.000+02:00,,16.492187127470974,0.8838383838383839,,,54.142857142857146,70.0,49.0,,,,1,,,,,
07:15:00.000+02:00,07:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,60.392857142857146,77.0,52.0,,,,1,,,,,
07:30:00.000+02:00,07:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,72.32142857142857,97.0,55.0,,,,1,,,,,
07:45:00.000+02:00,08:00:00.000+02:00,,16.492187127470974,0.8838383838383839,,,60.67857142857143,76.0,55.0,,,,1,,,,,
08:00:00.000+02:00,08:15:00.000+02:00,,16.492187127470974,0.8838383838383839,,,56.107142857142854,63.0,50.0,,,,1,,,,,
08:15:00.000+02:00,08:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,54.67857142857143,70.0,51.0,,,,1,,,,,
08:30:00.000+02:00,08:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,55.25,68.0,51.0,,,,1,,,,,
08:45:00.000+02:00,09:00:00.000+02:00,,16.492187127470974,0.8838383838383839,,,58.57142857142857,77.0,51.0,,,,1,,,,,
09:00:00.000+02:00,09:15:00.000+02:00,,16.492187127470974,0.8838383838383839,,,56.035714285714285,70.0,52.0,,,,1,,,,,
09:15:00.000+02:00,09:30:00.000+02:00,,16.492187127470974,0.8838383838383839,,,60.82142857142857,90.0,54.0,,,,1,,,,,
09:30:00.000+02:00,09:45:00.000+02:00,,16.492187127470974,0.8838383838383839,,,54.714285714285715,56.0,52.0,,,,1,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,5,29.320937226812045,125.58922558922559,,,68.75,98.0,53.0,0.5208333333333334,0.5208333333333334,0.5208333333333334,186,,,,240000,
10:00:00.000+02:00,10:15:00.000+02:00,,16.492187127470967,0.0,,,73.39285714285714,90.0,63.0,,,,,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,,16.492187127470967,0.0,,,69.78571428571429,87.0,57.0,0.0,0.0,0.0,,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,,16.492187127470967,0.0,,,71.92857142857143,78.0,63.0,,,,,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,,42.14968732615312,112.49230769230769,,,77.0,106.0,52.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,167,,,,480000,
11:00:00.000+02:00,11:15:00.000+02:00,,16.492187127470974,7.384615384615385,,,73.89285714285714,88.0,60.0,,,,11,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,,16.492187127470974,7.384615384615385,,,76.35714285714286,90.0,71.0,,,,11,,,,,
11:30:00.000+02:00,11:45:00.000+02:00,,16.492187127470974,7.384615384615385,,,76.64285714285714,88.0,73.0,,,,11,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,,16.492187127470974,7.384615384615385,,,80.42857142857143,92.0,72.0,,,,11,,,,,
12:00:00.000+02:00,12:15:00.000+02:00,,16.492187127470974,7.384615384615385,,,74.07142857142857,79.0,66.0,,,,11,,,,,
12:15:00.000+02:00,12:30:00.000+02:00,,16.492187127470974,7.384615384615385,,,74.57142857142857,89.0,61.0,,,,11,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,,16.492187127470974,7.384615384615385,,,77.5,90.0,59.0,0.008205128205128205,0.008205128205128205,0.008205128205128205,11,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,,16.492187127470974,7.384615384615385,,,78.75,90.0,61.0,,,,11,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,,16.492187127470974,7.384615384615385,,,71.71428571428571,79.0,63.0,,,,11,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,,16.492187127470974,7.384615384615385,,,73.60714285714286,87.0,60.0,,,,11,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,,16.492187127470974,7.384615384615385,,,73.25,88.0,64.0,,,,11,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,,16.492187127470974,7.384615384615385,,,74.03571428571429,79.0,66.0,,,,11,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,16.492187127470974,6.892307692307692,,,71.42857142857143,100.0,53.0,,,,10,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,14,51.77124990065893,343.0,,,82.82142857142857,103.0,62.0,0.3893939393939394,0.3893939393939394,0.3893939393939394,496,,,,660000,
14:30:00.000+02:00,14:45:00.000+02:00,13,19.49739570915699,519.0086190449056,1.0,1,84.57142857142857,99.0,71.0,0.6738889978987351,1.3866074142390308,0.34112387387453774,728,,,,600000,
14:45:00.000+02:00,15:00:00.000+02:00,7,22.018055356873408,362.44444444444446,4.0,4,83.5,116.0,71.0,0.43148148148148147,0.8629629629629629,0.0,465,,,,420000,
15:00:00.000+02:00,15:15:00.000+02:00,2,18.07100662158595,114.1437908496732,,,78.03571428571429,90.0,72.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,149,,,,120000,
15:15:00.000+02:00,15:30:00.000+02:00,9,29.77074527717019,175.41176470588235,1.0,1,86.14285714285714,114.0,75.0,1.021842860263942,1.3316363565969018,0.31666666666666665,235,,,,,540000
15:30:00.000+02:00,15:45:00.000+02:00,10,21.91467336065481,287.87347063816316,,,88.03571428571429,113.0,74.0,0.6994915935756236,1.163767105761052,0.3411238620503802,411,,,,330180,240000
15:45:00.000+02:00,16:00:00.000+02:00,2,17.293228843808173,114.25,,,87.25,94.0,77.0,0.5199392627311501,1.0147766350101355,0.019791666666666666,169,,,,120000,
16:00:00.000+02:00,16:15:00.000+02:00,14,36.64065671748168,576.6719390959687,5.0,5,81.35714285714286,94.0,72.0,1.21275134354599,1.623408732847695,0.9438827945302356,788,,,,429465,420000
16:15:00.000+02:00,16:30:00.000+02:00,13,27.71745037064524,237.96470588235297,,,82.78571428571429,100.0,73.0,0.40480392156862743,0.59,0.2196078431372549,356,,,,180000,600000
16:30:00.000+02:00,16:45:00.000+02:00,3,25.04506128582039,101.9325264811937,,,87.42857142857143,111.0,73.0,0.36006597884847197,0.6545266546361768,0.010526315789473684,150,,,,160007,
16:45:00.000+02:00,17:00:00.000+02:00,6,23.41945580881267,396.91853309804304,2.0,2,86.78571428571429,94.0,75.0,1.0892961814973814,1.592504449105953,0.34112383808905083,511,,,,369805,
17:00:00.000+02:00,17:15:00.000+02:00,8,18.895312276482585,287.9674318776142,1.0,1,79.21428571428571,93.0,67.0,0.5984018302429016,1.3669610165404007,0.016666666666666666,406,,,,360000,
17:15:00.000+02:00,17:30:00.000+02:00,2,17.293228843808176,86.5,,,83.39285714285714,110.0,74.0,0.0,0.0,0.0,121,,,,120000,
17:30:00.000+02:00,17:45:00.000+02:00,10,48.56406237582366,334.54545454545456,,,77.78571428571429,91.0,59.0,0.5575757575757576,0.5575757575757576,0.5575757575757576,492,,,,600000,
17:45:00.000+02:00,18:00:00.000+02:00,1,19.69937465230624,37.15884652981427,,,78.78571428571429,89.0,69.0,,,,54,,,,60000,
18:00:00.000+02:00,18:15:00.000+02:00,,16.492187127470967,4.274193548387097,,,74.53571428571429,82.0,56.0,,,,6,,,,,
18:15:00.000+02:00,18:30:00.000+02:00,,16.492187127470967,4.274193548387097,,,79.25,93.0,71.0,,,,6,,,,,
18:30:00.000+02:00,18:45:00.000+02:00,,16.492187127470967,4.274193548387097,,,79.5,94.0,76.0,,,,6,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,,16.492187127470967,4.274193548387097,,,78.0,78.0,78.0,,,,6,,,,,
19:00:00.000+02:00,19:15:00.000+02:00,2,20.60706217496003,4.274193548387097,,,76.0,76.0,76.0,,,,6,,,,76981,
19:15:00.000+02:00,19:30:00.000+02:00,,16.49218712747097,4.274193548387097,,,83.0,83.0,83.0,,,,6,,,,,
19:30:00.000+02:00,19:45:00.000+02:00,3,17.480375056998128,4.274193548387097,,,73.0,74.0,72.0,,,,6,,,,18487,
19:45:00.000+02:00,20:00:00.000+02:00,9,46.45490895324115,4.274193548387097,7.0,7,,,,,,,6,,,,560542,
20:00:00.000+02:00,20:15:00.000+02:00,13,44.444750718925235,4.274193548387097,,,,,,0.9734129700394996,1.1683365923152185,0.7173666185825298,6,,,,522936,
20:15:00.000+02:00,20:30:00.000+02:00,9,19.945526294837343,4.274193548387097,,,,,,,,,6,,,,64605,
20:30:00.000+02:00,20:45:00.000+02:00,2,20.956485255790835,4.274193548387097,,,,,,,,,6,,,,83518,
20:45:00.000+02:00,21:00:00.000+02:00,,16.49218712747097,4.274193548387097,,,,,,0.00474910394265233,0.00474910394265233,0.00474910394265233,6,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.49218712747097,4.274193548387097,,,,,,,,,6,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,,16.49218712747097,4.274193548387097,,,,,,,,,6,,,,,
21:30:00.000+02:00,21:45:00.000+02:00,,16.49218712747097,4.274193548387097,,,,,,,,,6,,,,,
21:45:00.000+02:00,22:00:00.000+02:00,,16.49218712747097,4.274193548387097,,,80.0,88.0,76.0,,,,6,,,,,
22:00:00.000+02:00,22:15:00.000+02:00,,16.49218712747097,4.274193548387097,,,74.17857142857143,82.0,71.0,,,,6,,,,,
22:15:00.000+02:00,22:30:00.000+02:00,,16.49218712747097,4.274193548387097,,,78.67857142857143,91.0,72.0,,,,6,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,,16.49218712747097,4.274193548387097,,,81.0,83.0,79.0,,,,6,,,,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.49218712747097,4.274193548387097,,,82.94444444444444,91.0,75.0,,,,6,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.49218712747097,4.274193548387097,,,,,,,,,6,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.49218712747097,4.274193548387097,,,,,,,,,6,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.49218712747097,4.274193548387097,,,87.5,93.0,82.0,,,,6,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.49218712747097,3.989247311827957,,,92.0,93.0,91.0,,,,6,,,,,
